Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,43800.00,166.10,191.50,104.80,110.60,110.40,110.60,8891.00,97631.27,274.82,49650.00,24325.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,43900.00,190.00,217.50,120.00,125.45,123.10,125.45,6171.00,67949.60,222.88,36850.00,12050.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,41900.00,23.70,41.15,14.80,17.95,19.55,17.95,1866.00,19555.36,9.01,22325.00,20475.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,44000.00,220.00,247.50,136.80,143.25,141.05,143.25,33644.00,371480.12,1396.12,223225.00,91500.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,42000.00,21.00,28.75,15.30,19.75,27.75,19.75,1483.00,15578.73,7.23,21400.00,21400.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,42100.00,-,-,-,408.55,-,48.95,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,44100.00,263.35,263.90,157.25,164.25,159.25,164.25,6837.00,75701.03,323.11,45500.00,17575.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,44200.00,250.00,313.90,179.95,188.25,187.40,188.25,11100.00,123256.44,601.44,67100.00,22225.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,42200.00,24.75,30.95,20.05,21.75,23.15,21.75,2015.00,21269.91,11.66,21650.00,10800.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,44300.00,350.00,380.00,200.25,215.15,210.00,215.15,13566.00,151092.42,848.97,58900.00,6025.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,42300.00,34.50,34.50,22.80,23.80,25.10,23.80,3989.00,42208.31,24.64,24525.00,14350.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,42400.00,-,-,-,485.55,-,72.10,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,44400.00,362.65,386.55,235.00,245.35,236.15,245.35,12006.00,134142.80,876.20,60825.00,22425.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,44500.00,390.00,466.65,265.00,278.25,272.00,278.25,41301.00,462805.30,3331.68,198575.00,75025.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,42500.00,40.95,40.95,26.15,27.30,34.25,27.30,15514.00,164946.11,109.86,102550.00,61850.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,44600.00,456.65,497.50,302.70,316.70,311.00,316.70,21824.00,245305.96,1968.36,86750.00,83725.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,42600.00,60.40,60.40,24.70,29.00,31.15,29.00,427.00,4550.74,3.19,1850.00,1850.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,42700.00,68.15,68.15,30.45,31.80,33.05,31.80,1321.00,14112.34,10.66,15625.00,15625.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,44700.00,506.35,554.45,340.00,358.05,346.80,358.05,18756.00,211439.25,1840.95,82850.00,79600.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,37500.00,-,-,-,8.15,-,-,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,46300.00,1710.70,1710.70,1512.85,1566.65,1571.00,1566.65,8.00,95.77,3.17,75.00,75.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,46400.00,-,-,-,2730.25,-,1664.05,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,46500.00,1980.00,2000.00,1730.60,1774.85,1769.00,1774.85,440.00,5318.12,203.12,10375.00,3300.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,44100.00,114.20,158.65,66.00,72.95,71.25,72.95,844174.00,9325817.36,18799.01,1196225.00,648275.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,46600.00,-,-,-,2886.15,-,1845.70,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,46700.00,-,-,-,2965.40,-,1938.30,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,44200.00,151.00,190.00,79.20,87.45,85.70,87.45,1096533.00,12146196.32,29506.67,1723750.00,548525.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,44300.00,153.00,227.60,95.50,105.75,101.05,105.75,1115570.00,12391795.77,36858.02,1514950.00,649575.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,46800.00,-,-,-,3045.50,-,2031.85,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,47000.00,2518.00,2518.00,2193.15,2254.25,2276.15,2254.25,9.00,111.04,5.29,125.00,125.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,44400.00,180.90,269.00,117.40,128.55,122.75,128.55,1422535.00,15848220.11,58081.61,1819500.00,1116050.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,47500.00,-,-,-,3627.50,-,2706.45,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,44500.00,265.00,319.45,142.30,154.95,150.90,154.95,3308802.00,36973731.30,163309.05,5307175.00,3928675.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,44600.00,310.00,373.00,175.00,190.25,180.00,190.25,2736471.00,30671530.43,159878.78,2329225.00,2155275.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,48000.00,-,-,-,4063.15,-,3200.00,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,44700.00,325.00,432.30,212.20,230.05,216.05,230.05,2413642.00,27133949.07,161499.72,1811450.00,1699700.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,48500.00,-,-,-,4512.40,-,3697.35,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,49000.00,-,-,-,4972.75,-,4196.10,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,48000.00,-,-,-,4358.15,-,3177.90,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,48500.00,-,-,-,4818.30,-,3636.80,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,39000.00,15.20,15.20,9.10,10.60,10.60,10.60,21.00,204.81,0.06,4125.00,200.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,43000.00,-,-,-,854.25,-,247.35,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,43100.00,-,-,-,896.15,-,268.35,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,45200.00,-,-,-,1179.35,1179.35,1065.20,-,-,-,25.00,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,45300.00,-,-,-,1226.05,1226.05,1121.65,-,-,-,25.00,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,49000.00,-,-,-,5287.65,-,4108.35,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,39500.00,12.70,12.70,10.15,11.05,10.95,11.05,134.00,1323.62,0.37,2850.00,2700.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,40000.00,20.30,21.95,16.15,17.30,18.00,17.30,540.00,5402.54,2.54,9100.00,9100.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,43200.00,-,-,-,939.40,-,290.70,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,45400.00,-,-,-,2214.75,-,1179.75,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,49500.00,-,-,-,5764.25,-,4589.00,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,50000.00,-,-,-,6246.35,-,5076.00,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,40500.00,20.00,21.40,18.00,19.55,19.25,19.55,105.00,1063.63,0.51,2050.00,2050.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,40900.00,-,-,-,255.15,-,29.50,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,43300.00,208.70,208.70,91.85,99.80,102.00,99.80,34.00,369.02,0.97,325.00,325.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,43400.00,235.50,235.50,87.00,111.00,110.35,111.00,52.00,565.64,1.44,500.00,450.00,-
